"player_id","player","first_name","last_name","display_last_comma_first","display_fi_last","birthdate","school","country","last_affiliation","height","weight_lbs","season_exp","jersey","position","rosterstatus","team_id","team_name","team_abbreviation","team_code","team_city","playercode","from_year","to_year","dleague_flag","height_inches","seasons_player","bmi","timeframe","career_pts","career_ast","career_reb","career_pie","nba_stats_url","career_all_star_appearances"
"143","Terry Dehere","Terry","Dehere","Dehere, Terry","T. Dehere",1971-09-12,"Seton Hall","US","Seton Hall/US","6-4",190,"5","24","Guard","Active","1610612763","Grizzlies","VAN","grizzlies","Vancouver","HISTADD_terry_dehere",1993,1998,"N",76,5,23.125,"career",8,2.6,1.5,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=143",0
"785","Eric Murdock","Eric","Murdock","Murdock, Eric","E. Murdock",1968-06-14,"Providence","US","Providence/US","",NA,"0","","","Inactive","0","","","","","HISTADD_eric_murdock",1991,1999,"N",NA,8,NA,"career",10.1,4.9,2.5,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=785",0
"914","Stanley Roberts","Stanley","Roberts","Roberts, Stanley","S. Roberts",1970-02-07,"Louisiana State","US","Louisiana State/US","",NA,"0","","","Inactive","0","","","","","stanley_roberts",1991,1999,"N",NA,8,NA,"career",8.5,0.6,5.2,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=914",0
"323","Greg Foster","Greg","Foster","Foster, Greg","G. Foster",1968-10-03,"Texas-El Paso","US","Texas-El Paso ''90/US","6-11",250,"12","43","Center","Active","1610612754","Pacers","IND","pacers","Indiana","HISTADD_greg_foster",1990,2002,"N",83,12,25.5116852953985,"career",3.9,0.5,2.6,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=323",0
"85","Brent Price","Brent","Price","Price, Brent","B. Price",1968-12-09,"Oklahoma","US","Oklahoma ''92/US","6-1",185,"9","25","Guard","Active","1610612758","Kings","SAC","kings","Sacramento","brent_price",1992,2002,"N",73,10,24.4051416776131,"career",5.9,3,1.6,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=85",0
"7","Dan Schayes","Dan","Schayes","Schayes, Dan","D. Schayes",1959-05-10,"Syracuse","US","Syracuse/US","6-11",260,"17","24","Center","Active","1610612753","Magic","ORL","magic","Orlando","HISTADD_danny_schayes",1981,1998,"N",83,17,26.5321527072144,"career",7.7,1.1,5,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=7",0
"128","David Benoit","David","Benoit","Benoit, David","D. Benoit",1968-05-09,"Alabama","US","Tyler JC TX; Alabama/US","6-8",220,"6","21","Forward","Active","1610612762","Jazz","UTA","jazz","Utah","HISTADD_david_benoit",1991,2000,"N",80,9,24.165625,"career",7,0.6,4,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=128",0
"786","Gerald Wilkins","Gerald","Wilkins","Wilkins, Gerald","G. Wilkins",1963-09-11,"Tennessee-Chattanooga","US","Moberly Area CC; Tennessee-Chattanooga/US","",NA,"0","","","Inactive","0","","","","","HISTADD_gerald_wilkins",1985,1998,"N",NA,13,NA,"career",13,3,2.9,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=786",0
"781","Will Perdue","Will","Perdue","Perdue, Will","W. Perdue",1965-08-29,"Vanderbilt","US","Vanderbilt/US","7-0",240,"12","55","Center","Active","1610612757","Trail Blazers","POR","blazers","Portland","HISTADD_will_perdue",1988,2000,"N",84,12,23.9115646258503,"career",4.7,0.8,4.9,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=781",0
"462","J.R. Reid","J.R.","Reid","Reid, J.R.","J. Reid",1968-03-31,"North Carolina","US","North Carolina/US","",NA,"0","","","Inactive","0","","","","","HISTADD_jr_reid",1989,2000,"N",NA,11,NA,"career",8.5,1,5,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=462",0
"23","Dennis Rodman","Dennis","Rodman","Rodman, Dennis","D. Rodman",1961-05-13,"Southeast Oklahoma State","US","Cooke Co. Coll. TX (J.C.); Southeastern Oklahoma S","",NA,"0","","","Inactive","0","","","","","HISTADD_dennis_rodman",1986,1999,"N",NA,13,NA,"career",7.3,1.8,13.1,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=23",2
"1565","Michael Stewart","Michael","Stewart","Stewart, Michael","M. Stewart",1975-04-25,"California","US","California/US","6-10",230,"7","44","Center","Active","1610612737","Hawks","ATL","hawks","Atlanta","michael_stewart",1997,2004,"N",82,7,24.0466983938132,"career",2.2,0.3,3.2,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1565",0
"195","Lee Mayberry","Lee","Mayberry","Mayberry, Lee","L. Mayberry",1970-06-12,"Arkansas","US","Arkansas/US","",NA,"0","","","Inactive","0","","","","","HISTADD_lee_mayberry",1992,1998,"N",NA,6,NA,"career",5.1,3.6,1.3,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=195",0
"967","Brian Evans","Brian","Evans","Evans, Brian","B. Evans",1973-09-13,"Indiana","US","Indiana/US","",NA,"0","","","Inactive","0","","","","","HISTADD_brian_evans",1996,1998,"N",NA,2,NA,"career",3.7,0.8,1.6,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=967",0
"426","Terry Davis","Terry","Davis","Davis, Terry","T. Davis",1967-06-17,"Virginia Union","US","Virginia Union/US","6-10",270,"9","54","Center-Forward","Active","1610612743","Nuggets","DEN","nuggets","Denver","HISTADD_terry_davis",1989,2000,"N",82,11,28.2287328970851,"career",6.4,0.6,6,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=426",0
"753","Randy Brown","Randy","Brown","Brown, Randy","R. Brown",1968-05-22,"New Mexico State","US","New Mexico State ''91/US","6-2",190,"11","0","Guard","Active","1610612756","Suns","PHX","suns","Phoenix","randy_brown",1991,2002,"N",74,11,24.3918918918919,"career",4.8,2.2,1.8,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=753",0
"707","Mark Davis","Mark","Davis","Davis, Mark","M. Davis",1973-04-26,"Texas Tech","US","Texas Tech/US","6-7",205,"3","7","Guard-Forward","Active","1610612744","Warriors","GSW","warriors","Golden State","HISTADD_mark_davis",1995,1999,"N",79,4,23.0916519788495,"career",5.5,1.3,3,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=707",0
"73","Hot Rod Williams","Hot Rod","Williams","Williams, Hot Rod","H. Williams",1962-08-09,"Tulane","US","Tulane/US","6-11",245,"12","18","Center","Active","1610612742","Mavericks","DAL","mavericks","Dallas","HISTADD_john_williams",1986,1998,"N",83,12,25.0014515894905,"career",11,1.8,6.8,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=73",0
"29","Jim McIlvaine","Jim","McIlvaine","McIlvaine, Jim","J. McIlvaine",1972-07-30,"Marquette","US","Marquette/US","",NA,"0","","","Inactive","0","","","","","HISTADD_jim_mcilvaine",1994,2000,"N",NA,6,NA,"career",2.7,0.3,3.1,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=29",0
"262","Michael Cage","Michael","Cage","Cage, Michael","M. Cage",1962-01-28,"San Diego State","US","San Diego State/US","",NA,"0","","","Inactive","0","","","","","HISTADD_michael_cage",1984,1999,"N",NA,15,NA,"career",7.3,0.9,7.6,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=262",0
"134","Kevin Johnson","Kevin","Johnson","Johnson, Kevin","K. Johnson",1966-03-04,"California","US","California/US","6-1",190,"11","7","Guard","Active","1610612756","Suns","PHX","suns","Phoenix","HISTADD_kevin_johnson",1987,1999,"N",73,12,25.0647401013323,"career",17.9,9.1,3.3,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=134",3
"938","Rony Seikaly","Rony","Seikaly","Seikaly, Rony","R. Seikaly",1965-05-10,"Syracuse","US","Syracuse/US","6-11",253,"10","2","Center","Active","1610612751","Nets","NJN","nets","New Jersey","HISTADD_rony_seikaly",1988,1998,"N",83,10,25.8178255189432,"career",14.7,1.3,9.5,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=938",0
"919","Loy Vaught","Loy","Vaught","Vaught, Loy","L. Vaught",1968-02-27,"Michigan","US","Michigan/US","6-9",240,"10","35","Forward-Center","Active","1610612764","Wizards","WAS","wizards","Washington","loy_vaught",1990,2000,"N",81,10,25.7155921353452,"career",10.1,0.9,7.1,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=919",0
"103","Todd Day","Todd","Day","Day, Todd","T. Day",1970-01-07,"Arkansas","US","Arkansas/US","",NA,"0","","","Inactive","0","","","","","todd_day",1992,2000,"N",NA,8,NA,"career",12.3,1.5,3.4,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=103",0
"51","Mahmoud Abdul-Rauf","Mahmoud","Abdul-Rauf","Abdul-Rauf, Mahmoud","M. Abdul-Rauf",1969-03-09,"Louisiana State","US","Louisiana State/US","6-1",162,"8","1","Guard","Active","1610612763","Grizzlies","VAN","grizzlies","Vancouver","HISTADD_mahmoud_abdul-rauf",1990,2000,"N",73,10,21.3709889285044,"career",14.6,3.5,1.9,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=51",0
"899","Mark Price","Mark","Price","Price, Mark","M. Price",1964-02-15,"Georgia Tech","US","Georgia Tech/US","6-0",180,"11","5","Guard","Active","1610612753","Magic","ORL","magic","Orlando","HISTADD_mark_price",1986,1997,"N",72,11,24.4097222222222,"career",15.2,6.7,2.6,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=899",4
"49","Gheorghe Muresan","Gheorghe","Muresan","Muresan, Gheorghe","G. Muresan",1971-02-14,"Romania","US","Cluj (Romania)/US","7-7",303,"6","77","Center","Active","1610612751","Nets","NJN","nets","New Jersey","HISTADD_gheorghe_muresan",1993,1999,"N",91,6,25.7226180412994,"career",9.8,0.5,6.4,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=49",0
"61","Carl Herrera","Carl","Herrera","Herrera, Carl","C. Herrera",1966-12-14,"Houston","US","Jacksonville College; Houston/US","",NA,"0","","","Inactive","0","","","","","carl_herrera",1991,2008,"N",NA,17,NA,"career",5.3,0.6,3.6,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=61",0
"55","Marty Conlon","Marty","Conlon","Conlon, Marty","M. Conlon",1968-01-19,"Providence","US","Providence/US","",NA,"0","","","Inactive","0","","","","","HISTADD_marty_conlon",1991,1999,"N",NA,8,NA,"career",6.5,1,3.5,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=55",0
"156","Antoine Carr","Antoine","Carr","Carr, Antoine","A. Carr",1961-07-23,"Wichita State","US","Wichita State/US","",NA,"0","","","Inactive","0","","","","","HISTADD_antoine_carr",1984,1999,"N",NA,15,NA,"career",9.3,1.1,3.4,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=156",0
"724","Cory Alexander","Cory","Alexander","Alexander, Cory","C. Alexander",1973-06-22,"Virginia","US","Virginia/US","6-1",190,"6","12","Guard","Active","1610612766","Bobcats","CHA","hornets","Charlotte","cory_alexander",1995,2004,"N",73,9,25.0647401013323,"career",5.5,2.7,1.6,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=724",0
"721","Tyus Edney","Tyus","Edney","Edney, Tyus","T. Edney",1973-02-14,"UCLA","US","UCLA/US","5-10",166,"3","2","Guard","Active","1610612754","Pacers","IND","pacers","Indiana","HISTADD_tyus_edney",1995,2000,"N",70,5,23.8159183673469,"career",7.6,4,1.7,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=721",0
"2","Byron Scott","Byron","Scott","Scott, Byron","B. Scott",1961-03-28,"Arizona State","US","Arizona State/US","6-4",205,"13","4","Guard","Active","1610612747","Lakers","LAL","lakers","Los Angeles","byron_scott",1983,1996,"N",76,13,24.9506578947368,"career",14.1,2.5,2.8,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=2",0
"433","Buck Williams","Buck","Williams","Williams, Buck","B. Williams",1960-03-08,"Maryland","US","Maryland/US","6-8",225,"16","52","Forward","Active","1610612752","Knicks","NYK","knicks","New York","HISTADD_buck_williams",1981,1997,"N",80,16,24.71484375,"career",12.8,1.3,10,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=433",3
"280","Felton Spencer","Felton","Spencer","Spencer, Felton","F. Spencer",1968-01-05,"Louisville","US","Louisville/US","7-0",290,"11","50","Center","Active","1610612752","Knicks","NYK","knicks","New York","HISTADD_felton_spencer",1990,2001,"N",84,11,28.8931405895692,"career",5.2,0.3,5.4,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=280",0
"173","Keith Askins","Keith","Askins","Askins, Keith","K. Askins",1967-12-15,"Alabama","US","Alabama/US","6-8",215,"8","2","Forward-Guard","Active","1610612748","Heat","MIA","heat","Miami","HISTADD_keith_askins",1990,1998,"N",80,8,23.61640625,"career",3.8,0.8,2.9,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=173",0
"672","Matt Bullard","Matt","Bullard","Bullard, Matt","M. Bullard",1967-06-05,"Iowa","US","Iowa ''90/US","6-10",229,"11","50","Forward","Active","1610612740","Hornets","NOH","pelicans","New Orleans","matt_bullard",1990,2002,"N",82,12,23.9421475312314,"career",5.3,0.9,2,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=672",0
"1125","Larry Stewart","Larry","Stewart","Stewart, Larry","L. Stewart",1968-09-21,"Coppin State","US","Coppin State/US","6-8",230,"4","23","Forward","Active","1610612760","SuperSonics","SEA","thunder","Seattle","HISTADD_larry_stewart",1991,1996,"N",80,5,25.2640625,"career",7.4,1.3,4,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1125",0
"957","Todd Fuller","Todd","Fuller","Fuller, Todd","T. Fuller",1974-07-25,"North Carolina State","US","North Carolina State/US","",NA,"0","","","Inactive","0","","","","","HISTADD_todd_fuller",1996,2000,"N",NA,4,NA,"career",3.7,0.2,3,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=957",0
"246","Greg Anderson","Greg","Anderson","Anderson, Greg","G. Anderson",1964-06-22,"Houston","US","Houston/US","6-10",250,"9","0","Center-Forward","Active","1610612737","Hawks","ATL","hawks","Atlanta","HISTADD_greg_anderson",1987,1997,"N",82,10,26.1377156454491,"career",7.3,0.6,6.2,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=246",0
"706","Jerome Allen","Jerome","Allen","Allen, Jerome","J. Allen",1973-01-28,"Pennsylvania","US","Pennsylvania/US","6-4",184,"1","53","Guard","Active","1610612743","Nuggets","DEN","nuggets","Denver","HISTADD_jerome_allen",1995,1996,"N",76,1,22.3947368421053,"career",2.9,1.7,1.1,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=706",0
"1136","Brett Szabo","Brett","Szabo","Szabo, Brett","B. Szabo",1968-02-01,"Augustana, Ill.","US","Augustana (S.D.)/US","6-11",230,"0","43","Center","Active","1610612738","Celtics","BOS","celtics","Boston","HISTADD_brett_szabo",1996,1996,"N",83,0,23.4707504717666,"career",2.2,0.2,2.4,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1136",0
"1096","Ivano Newbill","Ivano","Newbill","Newbill, Ivano","I. Newbill",1970-12-12,"Georgia Tech","US","Georgia Tech/US","6-10",245,"2","40","Center","Active","1610612763","Grizzlies","VAN","grizzlies","Vancouver","HISTADD_ivano_newbill",1994,1997,"N",82,3,25.6149613325402,"career",1.5,0.4,2.6,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1096",0
"787","Charles Barkley","Charles","Barkley","Barkley, Charles","C. Barkley",1963-02-20,"Auburn","US","Auburn/US","6-6",252,"15","4","Forward","Active","1610612745","Rockets","HOU","rockets","Houston","HISTADD_charles_barkley",1984,1999,"N",78,15,29.1183431952663,"career",22.1,3.9,11.7,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=787",9
"76","Cedric Ceballos","Cedric","Ceballos","Ceballos, Cedric","C. Ceballos",1969-08-02,"Cal State-Fullerton","US","Ventura Coll. CA (J.C.); Cal State-Fullerton/US","6-7",220,"10","23","Forward","Active","1610612748","Heat","MIA","heat","Miami","HISTADD_cedric_ceballos",1990,2000,"N",79,10,24.7812850504727,"career",14.3,1.2,5.3,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=76",0
"932","Oliver Miller","Oliver","Miller","Miller, Oliver","O. Miller",1970-04-06,"Arkansas","US","Arkansas ''92/US","6-9",315,"8","3","Center","Active","1610612750","Timberwolves","MIN","timberwolves","Minnesota","oliver_miller",1992,2003,"N",81,11,33.7517146776406,"career",7.4,2.2,5.9,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=932",0
"769","B.J. Armstrong","B.J.","Armstrong","Armstrong, B.J.","B. Armstrong",1967-09-09,"Iowa","US","Iowa/US","6-2",185,"10","11","Guard","Active","1610612741","Bulls","CHI","bulls","Chicago","HISTADD_bj_armstrong",1989,1999,"N",74,10,23.75,"career",9.8,3.3,1.8,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=769",1
"365","Derrick McKey","Derrick","McKey","McKey, Derrick","D. McKey",1966-10-10,"Alabama","US","Alabama/US","6-10",241,"14","9","Forward","Active","1610612755","76ers","PHI","sixers","Philadelphia","HISTADD_derrick_mckey",1987,2001,"N",82,14,25.196757882213,"career",11,2.4,4.7,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=365",0
"457","Andrew Lang","Andrew","Lang","Lang, Andrew","A. Lang",1966-06-28,"Arkansas","US","Arkansas/US","6-11",275,"11","28","Center","Active","1610612752","Knicks","NYK","knicks","New York","andrew_lang",1988,1999,"N",83,11,28.0628538249383,"career",6,0.6,4.8,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=457",0
"335","Willie Anderson","Willie","Anderson","Anderson, Willie","W. Anderson",1967-01-08,"Georgia","US","Georgia/US","6-8",200,"7","35","Guard-Forward","Active","1610612748","Heat","MIA","heat","Miami","HISTADD_willie_anderson",1988,1996,"N",80,8,21.96875,"career",12.2,3.8,3.8,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=335",0
"894","Ricky Pierce","Ricky","Pierce","Pierce, Ricky","R. Pierce",1959-08-19,"Rice","US","Walla Walla CC WA; Rice/US","6-4",215,"15","22","Guard","Active","1610612749","Bucks","MIL","bucks","Milwaukee","HISTADD_ricky_pierce",1982,1997,"N",76,15,26.1677631578947,"career",14.9,1.9,2.4,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=894",1
"100","Tim Legler","Tim","Legler","Legler, Tim","T. Legler",1966-12-26,"La Salle","US","La Salle/US","",NA,"0","","","Inactive","0","","","","","HISTADD_tim_legler",1989,1999,"N",NA,10,NA,"career",7,1.3,1.6,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=100",0
"926","Alvin Robertson","Alvin","Robertson","Robertson, Alvin","A. Robertson",1962-07-22,"Arkansas","US","Crowder College MO (J.C.); Arkansas/US","6-4",208,"9","7","Guard","Active","1610612761","Raptors","TOR","raptors","Toronto","HISTADD_alvin_robertson",1984,1995,"N",76,11,25.3157894736842,"career",14,5,5.2,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=926",4
"420","Jayson Williams","Jayson","Williams","Williams, Jayson","J. Williams",1968-02-22,"St. John's, N.Y.","US","St. John's (N.Y.)/US","",NA,"0","","","Inactive","0","","","","","HISTADD_jayson_williams",1990,1998,"N",NA,8,NA,"career",7.3,0.6,7.5,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=420",1
"104","Benoit Benjamin","Benoit","Benjamin","Benjamin, Benoit","B. Benjamin",1964-11-22,"Creighton","US","Creighton/US","",NA,"0","","","Inactive","0","","","","","HISTADD_benoit_benjamin",1985,1999,"N",NA,14,NA,"career",11.4,1.3,7.5,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=104",0
"378","Craig Ehlo","Craig","Ehlo","Ehlo, Craig","C. Ehlo",1961-08-11,"Washington State","US","Odessa Coll. TX (J.C.); Washington State/US","",NA,"0","","","Inactive","0","","","","","HISTADD_craig_ehlo",1983,1996,"N",NA,13,NA,"career",8.6,2.8,3.6,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=378",0
"293","Charles Smith","Charles","Smith","Smith, Charles","C. Smith",1965-07-16,"Pittsburgh","US","Pittsburgh/US","6-10",244,"8","54","Forward","Active","1610612759","Spurs","SAS","spurs","San Antonio","charles_d_smith",1988,1996,"N",82,8,25.5104104699584,"career",14.4,1.4,5.8,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=293",0
"12","Chris King","Chris","King","King, Chris","C. King",1969-07-24,"Wake Forest","US","Wake Forest/US","",NA,"0","","","Inactive","0","","","","","HISTADD_chris_king",1993,1998,"N",NA,5,NA,"career",6.7,1.1,3,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=12",0
"313","Vern Fleming","Vern","Fleming","Fleming, Vern","V. Fleming",1962-02-04,"Georgia","US","Georgia/US","6-5",185,"11","10","Guard","Active","1610612751","Nets","NJN","nets","New Jersey","HISTADD_vern_fleming",1984,1995,"N",77,11,21.9354022600776,"career",11.3,4.8,3.4,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=313",0
"9","Sedale Threatt","Sedale","Threatt","Threatt, Sedale","S. Threatt",1961-09-10,"West Virginia Tech","US","West Virginia Tech/US","6-2",185,"13","2","Guard","Active","1610612745","Rockets","HOU","rockets","Houston","HISTADD_sedale_threatt",1983,1996,"N",74,13,23.75,"career",9.8,3.8,1.8,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=9",0
"892","Spud Webb","Spud","Webb","Webb, Spud","S. Webb",1963-07-13,"North Carolina State","US","Midland Coll. TX (J.C.); North Carolina State/US","",NA,"0","","","Inactive","0","","","","","HISTADD_spud_webb",1985,1997,"N",NA,12,NA,"career",9.9,5.3,2.1,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=892",0
"291","Ed Pinckney","Ed","Pinckney","Pinckney, Ed","E. Pinckney",1963-03-27,"Villanova","US","Villanova/US","6-9",240,"11","54","Forward","Active","1610612748","Heat","MIA","heat","Miami","HISTADD_ed_pinckney",1985,1996,"N",81,11,25.7155921353452,"career",6.8,0.9,5,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=291",0
"28","Doug West","Doug","West","West, Doug","D. West",1967-05-27,"Villanova","US","Villanova/US","",NA,"0","","","Inactive","0","","","","","HISTADD_doug_west",1989,2000,"N",NA,11,NA,"career",9.6,1.9,2.5,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=28",0
"308","Derrick Alston","Derrick","Alston","Alston, Derrick","D. Alston",1972-08-20,"Duquesne","US","Duquesne/US","",NA,"0","","","Inactive","0","","","","","HISTADD_derrick_alston",1994,1996,"N",NA,2,NA,"career",5.4,0.7,3.8,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=308",0
"138","Anthony Avent","Anthony","Avent","Avent, Anthony","A. Avent",1969-10-18,"Seton Hall","US","Seton Hall/US","6-9",240,"5","30","Center","Active","1610612746","Clippers","LAC","clippers","Los Angeles","HISTADD_anthony_avent",1992,1999,"N",81,7,25.7155921353452,"career",5.6,0.8,4.5,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=138",0
"82","Bill Wennington","Bill","Wennington","Wennington, Bill","B. Wennington",1963-04-26,"St. John's, N.Y.","US","St. John's (N.Y.)/US","",NA,"0","","","Inactive","0","","","","","HISTADD_bill_wennington",1985,1999,"N",NA,14,NA,"career",4.6,0.6,3,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=82",0
"684","Loren Meyer","Loren","Meyer","Meyer, Loren","L. Meyer",1972-12-30,"Iowa State","US","Iowa State/US","6-10",260,"2","34","Center-Forward","Active","1610612743","Nuggets","DEN","nuggets","Denver","HISTADD_loren_meyer",1995,1998,"N",82,3,27.1832242712671,"career",4.6,0.6,3.4,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=684",0
"194","Anthony Bowie","Anthony","Bowie","Bowie, Anthony","A. Bowie",1963-11-09,"Oklahoma","US","Seminole JC OK; Oklahoma/US","6-6",200,"6","13","Guard","Active","1610612752","Knicks","NYK","knicks","New York","HISTADD_anthony_bowie",1988,1997,"N",78,9,23.1097961867193,"career",6.4,1.8,2.2,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=194",0
"470","Doc Rivers","Doc","Rivers","Rivers, Doc","D. Rivers",1961-10-13,"Marquette","US","Marquette/US","6-4",210,"12","25","Guard","Active","1610612759","Spurs","SAN","spurs","San Antonio","HISTADD_doc_rivers",1983,1995,"N",76,12,25.5592105263158,"career",10.9,5.7,3,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=470",1
"678","George Zidek","George","Zidek","Zidek, George","G. Zidek",1973-08-02,"UCLA","US","UCLA/US","",NA,"0","","","Inactive","0","","","","","george_zidek",1995,1997,"N",NA,2,NA,"career",3.4,0.2,2.1,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=678",0
"305","Robert Parish","Robert","Parish","Parish, Robert","R. Parish",1953-08-30,"Centenary","US","Centenary/US","7-1",244,"20","00","Center","Active","1610612741","Bulls","CHI","bulls","Chicago","HISTADD_robert_parish",1976,1996,"N",85,20,23.7414532871972,"career",14.5,1.4,9.1,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=305",9
"939","Pete Myers","Pete","Myers","Myers, Pete","P. Myers",1963-09-15,"Arkansas-Little Rock","US","Arkansas-Little Rock/US","",NA,"0","","","Inactive","0","","","","","HISTADD_pete_myers",1986,1997,"N",NA,11,NA,"career",4.8,2.1,1.8,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=939",0
"906","Haywoode Workman","Haywoode","Workman","Workman, Haywoode","H. Workman",1966-01-23,"Oral Roberts","US","Winston-Salem State; Oral Roberts/US","",NA,"0","","","Inactive","0","","","","","haywood_workman",1989,1999,"N",NA,10,NA,"career",5.5,3.9,2.3,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=906",0
"190","Duane Causwell","Duane","Causwell","Causwell, Duane","D. Causwell",1968-05-31,"Temple","US","Temple ''90/US","7-0",255,"11","","Center","Active","1610612759","Spurs","SAS","spurs","San Antonio","HISTADD_duane_causwell",1990,2002,"N",84,12,25.406037414966,"career",4.9,0.4,4.2,NA,"http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=190",0
